AttributeNameCN,AttributeNameEN,AutoReformedEnName
港币短期借款(折算人民币),stmnote_STBorrow_4509,StmNoteStBorrow4509
英镑短期借款(折算人民币),stmnote_STBorrow_4510,StmNoteStBorrow4510
美元长期借款(折算人民币),stmnote_LTBorrow_4506,StmNoteLtBorrow4506
日元长期借款(折算人民币),stmnote_LTBorrow_4507,StmNoteLtBorrow4507
欧元长期借款(折算人民币),stmnote_LTBorrow_4508,StmNoteLtBorrow4508
港币长期借款(折算人民币),stmnote_LTBorrow_4509,StmNoteLtBorrow4509
英镑长期借款(折算人民币),stmnote_LTBorrow_4510,StmNoteLtBorrow4510
向中央银行借款,borrow_central_bank,BorrowCentralBank
向中央银行借款净增加额,net_incr_loans_central_bank,NetInCrLoansCentralBank
人民币短期借款,stmnote_STBorrow_4505,StmNoteStBorrow4505
人民币长期借款,stmnote_LTBorrow_4505,StmNoteLtBorrow4505
单季度.取得借款收到的现金,qfa_cash_recp_borrow,QfaCashRecpBorrow
其他货币短期借款(折算人民币),stmnote_STBorrow_4511,StmNoteStBorrow4511
其他货币长期借款(折算人民币),stmnote_LTBorrow_4511,StmNoteLtBorrow4511
一年内到期的长期借款,stmnote_others_7636,StmNoteOthers7636
单季度.向中央银行借款净增加额,qfa_net_incr_loans_central_bank,QfaNetInCrLoansCentralBank
非经常性损益,extraordinary,Extraordinary
非经常性损益项目小计,stmnote_Eoitems_21,StmNoteEoItems21
非经常性损益项目合计,stmnote_Eoitems_24,StmNoteEoItems24
非经常性损益_PIT,fa_nrgl,FaNRgl
扣除非经常性损益后的净利润(TTM)_PIT,fa_deductprofit_ttm,FaDeductProfitTtM
扣除非经常性损益后的净利润(同比增长率),dp_yoy,DpYoY
扣除非经常性损益后的净利润(TTM),deductedprofit_ttm2,DeductedProfitTtM2
扣除非经常性损益后的净利润,deductedprofit,DeductedProfit
扣除非经常性损益后的净利润(TTM)_GSD,deductedprofit_ttm3,DeductedProfitTtM3
单季度.扣除非经常性损益后的净利润同比增长率,deductedprofit_yoy,DeductedProfitYoY
市盈率PE(TTM-扣除非经常性损益),val_pe_deducted_ttm,ValPeDeductedTtM
资产减值损失/营业总收入,impairtogr,ImpairToGr
资产减值损失/营业利润,impairtoOP,ImpairToOp
资产减值损失/营业总收入(TTM),impairtogr_ttm2,ImpairToGrTtM2
资产减值损失(TTM),impairment_ttm2,ImpairmentTtM2
资产减值损失,impair_loss_assets,ImpairLossAssets
资产减值损失/营业总收入(TTM)_PIT,fa_impairtogr_ttm,FaImpairToGrTtM
资产减值损失(TTM)_PIT,fa_impairloss_ttm,FaImpairLossTtM
资产减值损失/营业总收入(TTM-只有最新数据),impairtogr_ttm,ImpairToGrTtM
资产减值损失(TTM-只有最新数据),impairment_ttm,ImpairmentTtM
其他资产减值损失,other_assets_impair_loss,OtherAssetsImpairLoss
固定资产减值损失,stmnote_ImpairmentLoss_10,StmNoteImpairmentLoss10
单季度.资产减值损失/营业利润,impairtoop_qfa,ImpairToOpQfa
单季度.资产减值损失,qfa_impair_loss_assets,QfaImpairLossAssets
单季度.其他资产减值损失,qfa_other_impair,QfaOtherImpair
财务费用明细-利息支出,stmnote_finexp_4,StmNoteFineXp4
财务费用明细-利息收入,stmnote_finexp_5,StmNoteFineXp5
财务费用明细-利息资本化金额,stmnote_finexp_13,StmNoteFineXp13
财务费用明细-汇兑损益,stmnote_finexp_6,StmNoteFineXp6
财务费用明细-手续费,stmnote_finexp_7,StmNoteFineXp7
财务费用明细-其他,stmnote_finexp_8,StmNoteFineXp8
研发费用同比增长,fa_rdexp_yoy,FaRdExpYoY
研发费用_GSD,wgsd_rd_exp,WgsDRdExp
研发费用,stm07_is_reits_rdfee,Stm07IsReItsRdFee
研发费用-工资薪酬,stmnote_rdsalary,StmNoteRdSalary
研发费用-折旧摊销,stmnote_rdda,StmNoteRdDa
研发费用-租赁费,stmnote_rdlease,StmNoteRdLease
研发费用-直接投入,stmnote_rdinv,StmNoteRdInv
研发费用-其他,stmnote_rdothers,StmNoteRdOthers
研发费用占营业收入比例,stmnote_Rdexp_costtosales,StmNoteRdExpCostToSales
单季度.研发费用_GSD,wgsd_qfa_rd_exp,WgsDQfaRdExp
单季度.研发费用,qfa_rd_exp,QfaRdExp
所得税/利润总额,taxtoebt,TaxToEBT
所得税(TTM),tax_ttm,TaxTtM
所得税(TTM)_GSD,tax_ttm2,TaxTtM2
所得税_GSD,wgsd_inc_tax,WgsDIncTax
所得税,tax,Tax
所得税影响数,stmnote_Eoitems_22,StmNoteEoItems22
所得税费用合计,stmnote_incometax_6,StmNoteIncomeTax6
所得税费用_FUND,stm_is_78,StmIs78
所得税(TTM)_PIT,fa_tax_ttm,FaTaxTtM
递延所得税资产,deferred_tax_assets,DeferredTaxAssets
递延所得税负债,deferred_tax_liab,DeferredTaxLiaB
递延所得税资产减少,decr_deferred_inc_tax_assets,DecrDeferredIncTaxAssets
递延所得税负债增加,incr_deferred_inc_tax_liab,InCrDeferredIncTaxLiaB
年末所得税率,stmnote_tax,StmNoteTax
当期所得税:中国大陆,stmnote_incometax_1,StmNoteIncomeTax1
当期所得税:中国香港,stmnote_incometax_2,StmNoteIncomeTax2
当期所得税:其他境外,stmnote_incometax_3,StmNoteIncomeTax3
递延所得税,stmnote_incometax_5,StmNoteIncomeTax5
单季度.所得税_GSD,wgsd_qfa_inc_tax,WgsDQfaIncTax
单季度.所得税,qfa_tax,QfaTax
以前年度所得税调整,stmnote_incometax_4,StmNoteIncomeTax4
单季度.递延所得税资产减少,qfa_deferred_tax_assets_decr,QfaDeferredTaxAssetsDecr
单季度.递延所得税负债增加,qfa_incr_deferred_inc_tax_liab,QfaInCrDeferredIncTaxLiaB
Beta(剔除所得税率),risk_betaunincometaxrate,RiskBetaUnIncomeTaxRate
商誉及无形资产_GSD,wgsd_gw_intang,WgsDGwIntang
商誉,goodwill,Goodwill
商誉减值损失,stmnote_ImpairmentLoss_6,StmNoteImpairmentLoss6
商誉-账面价值,stmnote_goodwilldetail,StmNoteGoodwillDetail
商誉-减值准备,stmnote_goodwillimpairment,StmNoteGoodwillImpairment
应付职工薪酬,empl_ben_payable,EMplBenPayable
应付职工薪酬合计:本期增加,stmnote_emplpayable_add,StmNoteEMplPayableAdd
应付职工薪酬合计:期初余额,stmnote_emplpayable_sb,StmNoteEMplPayableSb
应付职工薪酬合计:期末余额,stmnote_emplpayable_eb,StmNoteEMplPayableEb
应付职工薪酬合计:本期减少,stmnote_emplpayable_de,StmNoteEMplPayableDe
长期应付职工薪酬,lt_empl_ben_payable,LtEMplBenPayable
营业税金及附加合计,stmnote_tax_business,StmNoteTaxBusiness
营业税金及附加(TTM)_PIT,fa_opertax_ttm,FaOperTaxTtM
其他营业税金及附加,stmnote_tax_oth,StmNoteTaxOTh
定期报告披露日期,stm_issuingdate,StmIssuingDate
定期报告正报披露日期,stm_issuingdate_fs,StmIssuingDateFs
定期报告预计披露日期,stm_predict_issuingdate,StmPredictIssuingDate
报告起始日期,stm_rpt_s,StmRpTS
报告截止日期,stm_rpt_e,StmRpTE
最新报告期,latelyrd_bt,LatelyRdBt
会计差错更正披露日期,fa_errorcorrectiondate,FaErrorCorrectionDate
是否存在会计差错更正,fa_errorcorrectionornot,FaErrorCorrectionOrNot
会计准则类型,stmnote_audit_am,StmNoteAuditAm
业绩说明会时间,performancetime,PerformanceTime
业绩说明会日期,performancedate,PerformanceDate
环境维度得分,esg_escore_wind,EsGEScoreWind
社会维度得分,esg_sscore_wind,EsGSScoreWind
治理维度得分,esg_gscore_wind,EsGGScoreWind
发行费用合计,issuefee_feesum,IssueFeeFeeSum
首发发行费用,ipo_expense2,IpoExpense2
首发发行费用(旧),ipo_expense,IpoExpense
发行结果公告日,cb_list_annocedate,CbListAnnoCeDate
基金获批注册日期,fund_approveddate,FundApprovedDate
发行公告日,issue_announcedate,IssueAnnouncedAte
发行公告日期,tender_ancedate,TenderAnceDate
上网发行公告日,fellow_anncedate,FellowAnnCeDate
发行日期,issue_date,IssueDate
首发发行日期,ipo_issuedate,IpoIssueDate
定增发行日期,fellow_issuedate_pp,FellowIssueDatePp
网上发行日期,cb_list_dtonl,CbListDToNl
网下向机构投资者发行日期,cb_list_dateinstoff,CbListDateInStOff
发行方式,issue_type,IssueType
首发发行方式,ipo_type,IpoType
增发发行方式,fellow_issuetype,FellowIssueType
发行对象,issue_object,IssueObject
增发发行对象,fellow_shareholders,FellowShareholders
发行份额,issue_unit,IssueUnit
发行总份额,issue_totalunit,IssueTotalUnit
发行规模,fund_reitsissuesize,FundReItsIssueSize
实际发行规模,fund_actualscale,FundActualScale
发行总规模,issue_totalsize,IssueTotalSize
基金发起人,issue_initiator,IssueInitiator
基金主承销商,issue_leadunderwriter,IssueLeadUnderwriter
基金销售代理人,issue_deputy,IssueDeputy
基金上市推荐人,issue_nominator,IssueNominator
发行封闭期,issue_oeclsperiod,IssueOeClsPeriod
成立条件-净认购份额,issue_oecndnetpurchase,IssueOeCNdNetPurchase
成立条件-认购户数,issue_oecndpurchasers,IssueOeCNdPurchasers
募集份额上限,issue_oef_maxcollection,IssueOEfMaxCollection
认购份额确认比例,issue_oef_confirmratio,IssueOEfConfirmRatio
开放式基金认购户数,issue_oef_numpurchasers,IssueOEfNumPurchasers
上市交易份额,issue_etfdealshareonmarket,IssueEtFDealShareOnMarket
网上现金发售代码,issue_onlinecashofferingsymbol,IssueOnlineCashOfferingSymbol
一级市场基金代码,issue_firstmarketfundcode,IssueFirstMarketFundCode
个人投资者认购方式,issue_oef_mthdind,IssueOEfMThDInD
个人投资者认购金额下限,issue_oef_minamtind,IssueOEfMinamTinD
个人投资者认购金额上限,issue_oef_maxamtind,IssueOEfMaxAmtInD
个人投资者认购起始日,issue_oef_startdateind,IssueOEfStartDateInD
个人投资者认购终止日,issue_oef_enddateind,IssueOEfEnddateInD
封闭期机构投资者认购方式,issue_oef_mthdinst,IssueOEfMThDInSt
机构投资者设立认购起始日,issue_oef_startdateinst,IssueOEfStartDateInSt
机构投资者设立认购终止日,issue_oef_dnddateinst,IssueOEfDndDateInSt
封闭期机构投资者认购下限,issue_oef_minamtinst,IssueOEfMinamTinSt
封闭期机构投资者认购上限,issue_oef_maxamtinst,IssueOEfMaxAmtInSt
封闭式基金认购数量,issue_cef_inipurchase,IssueCefInIPurchase
封闭式基金超额认购倍数,issue_cef_oversub,IssueCefOverSub
封闭式基金中签率,issue_cef_succratio,IssueCefSuccRatio
是否提前开始募集,issue_rasing_isstartearly,IssueRaSingIsStartEarly
是否延期募集,issue_rasing_isstartdeferred,IssueRaSingIsStartDeferred
是否提前结束募集,issue_rasing_isendearly,IssueRaSingIsEndEarly
是否延长募集期,issue_rasing_isenddeferred,IssueRaSingIsEndDeferred
认购天数,issue_oef_days,IssueOEfDays
单位年度分红,div_perunit,DivPerUnit
单位累计分红,div_accumulatedperunit,DivAccumulatedPerUnit
年度分红总额,div_payout,DivPayOut
年度分红次数,div_times,DivTimes
累计分红总额,div_accumulatedpayout,DivAccumulatedPayOut
年度累计分红总额,div_aualaccmdiv3,DivAuALaCcmDiv3
年度累计分红总额(已宣告),div_aualaccmdiv_ard,DivAuALaCcmDivArd
年度累计分红总额(沪深),div_aualaccmdiv,DivAuALaCcmDiv
累计分红次数,div_accumulatedtimes,DivAccumulatedTimes
区间单位分红,div_periodperunit,DivPeriodPerUnit
区间分红总额,div_periodpayout,DivPeriodPayOut
区间分红次数,div_periodtimes,DivPeriodTimes
分红条款,div_clause,DivClause
区间诉讼次数,cac_lawsuitnum,CacLawsuitNum
区间诉讼涉案金额,cac_lawsuitamount,CacLawsuitAmount
区间违规处罚次数,cac_illegalitynum,CacIllegalityNum
区间违规处罚金额,cac_illegalityamount,CacIllegalityAmount
未上市流通基金份数(封闭式),unit_nontradable,UnitNonTradable
已上市流通基金份数(封闭式),unit_tradable,UnitTradable
基金资产总值,prt_totalasset,PrtTotalAsset
基金资产总值变动,prt_totalassetchange,PrtTotalAssetChange
基金资产总值变动率,prt_totalassetchangeratio,PrtTotalAssetChangeRatio
基金净值占基金资产总值比,prt_navtoasset,PrtNavToAsset
股票市值占基金资产总值比,prt_stocktoasset,PrtStockToAsset
债券市值占基金资产总值比,prt_bondtoasset,PrtBondToAsset
基金市值占基金资产总值比,prt_fundtoasset,PrtFundToAsset
权证市值占基金资产总值比,prt_warranttoasset,PrtWarrantToAsset
其他资产占基金资产总值比,prt_othertoasset,PrtOtherToAsset
国债市值占基金资产总值比,prt_governmentbondtoasset,PrtGovernmentBondToAsset
金融债市值占基金资产总值比,prt_financialbondtoasset,PrtFinancialBondToAsset
企业债市值占基金资产总值比,prt_corporatebondstoasset,PrtCorporateBondsToAsset
可转债市值占基金资产总值比,prt_convertiblebondtoasset,PrtConvertibleBondToAsset
分行业市值占基金资产总值比,prt_stockvalue_industrytoasset2,PrtStockValueIndustryToAsset2
重仓股市值占基金资产总值比,prt_heavilyheldstocktoasset,PrtHeavilyHeldStockToAsset
港股投资市值占基金资产总值比,prt_hkstocktoasset,PrtHkStockToAsset
买入返售证券占基金资产总值比例,mmf_reverserepotoasset,MmFReverseRepoToAsset
央行票据市值占基金资产总值比,prt_centralbankbilltoasset,PrtCentralBankBillToAsset
重仓行业市值占基金资产总值比,prt_stockvalue_topindustrytoasset2,PrtStockValueTopIndustryToAsset2
重仓债券市值占基金资产总值比,prt_heavilyheldbondtoasset,PrtHeavilyHeldBondToAsset
重仓基金市值占基金资产总值比,prt_heavilyheldfundtoasset,PrtHeavilyHeldFundToAsset
政策性金融债市值占基金资产总值比,prt_pfbtoasset,PrtPFbToAsset
企业发行债券市值占基金资产总值比,prt_corporatebondtoasset,PrtCorporateBondToAsset
重仓资产支持证券市值占基金资产总值比,prt_heavilyheldabstoasset,PrtHeavilyHeldAbsToAsset
转融通证券出借业务市值占基金资产总值比,prt_seclendingvaluetoasset,PrtSecLendingValueToAsset
基金资产净值,prt_netasset,PrtNetAsset
基金资产净值变动,prt_netassetchange,PrtNetAssetChange
基金资产净值变动率,prt_netassetchangeratio,PrtNetAssetChangeRatio
报告期基金资产净值币种,prt_currency,PrtCurrency
股票市值占基金资产净值比,prt_stocktonav,PrtStocktonAv
债券市值占基金资产净值比,prt_bondtonav,PrtBondToNav
基金市值占基金资产净值比,prt_fundtonav,PrtFundToNav
权证市值占基金资产净值比,prt_warranttonav,PrtWarrantToNav
其他资产占基金资产净值比,prt_othertonav,PrtOtherToNav
股票市值占基金资产净值比例增长,prt_stocktonavgrowth,PrtStocktonAvGrowth
债券市值占基金资产净值比例增长,prt_bondtonavgrowth,PrtBondToNavGrowth
基金市值占基金资产净值比例增长,prt_fundtonavgrowth,PrtFundToNavGrowth
权证市值占基金资产净值比例增长,prt_warranttonavgrowth,PrtWarrantToNavGrowth
国债市值占基金资产净值比,prt_governmentbondtonav,PrtGovernmentBondToNav
国债市值占基金资产净值比例增长,prt_governmentbondtonavgrowth,PrtGovernmentBondToNavGrowth
金融债市值占基金资产净值比,prt_financialbondtonav,PrtFinancialBondToNav
企业债市值占基金资产净值比,prt_corporatebondstonav,PrtCorporateBondsToNav
可转债市值占基金资产净值比,prt_convertiblebondtonav,PrtConvertibleBondToNav
金融债市值占基金资产净值比例增长,prt_financialbondtonavgrowth,PrtFinancialBondToNavGrowth
企业债市值占基金资产净值比例增长,prt_corporatebondstonavgrowth,PrtCorporateBondsToNavGrowth
可转债市值占基金资产净值比例增长,prt_convertiblebondtonavgrowth,PrtConvertibleBondToNavGrowth
分行业市值占基金资产净值比,prt_stockvalue_industrytonav2,PrtStockValueIndustryToNav2
分行业市值占基金资产净值比增长,prt_stockvalue_industrytonavgrowth2,PrtStockValueIndustryToNavGrowth2
分行业市值占基金资产净值比增长(Wind),prt_industrytonavgrowth_wind,PrtIndustryToNavGrowthWind
分行业市值占基金资产净值比增长(中信),prt_industrytonavgrowth_citic,PrtIndustryToNavGrowthCitiC
分行业市值占基金资产净值比增长(申万),prt_industrytonavgrowth_sw,PrtIndustryToNavGrowthSw
重仓股市值占基金资产净值比,prt_heavilyheldstocktonav,PrtHeavilyHeldStocktonAv
各期限资产占基金资产净值比例,mmf_differentptmtonav,MmFDifferentPtMToNav
港股投资市值占基金资产净值比,prt_hkstocktonav,PrtHkStocktonAv
买入返售证券占基金资产净值比例,prt_reverserepotonav,PrtReverseRepoToNav
其他资产市值占基金资产净值比例增长,prt_othertonavgrowth,PrtOtherToNavGrowth
同业存单市值占基金资产净值比,prt_CDstonav,PrtCdsToNav
央行票据市值占基金资产净值比,prt_centralbankbilltonav,PrtCentralBankBillToNav
中期票据市值占基金资产净值比,prt_mtntonav,PrtMtnToNav
其他债券市值占基金资产净值比,prt_otherbondtonav,PrtOtherBondToNav
央行票据市值占基金资产净值比例增长,prt_centralbankbilltonavgrowth,PrtCentralBankBillToNavGrowth
重仓行业市值占基金资产净值比,prt_stockvalue_topindustrytonav2,PrtStockValueTopIndustryToNav2
重仓债券市值占基金资产净值比,prt_heavilyheldbondtonav,PrtHeavilyHeldBondToNav
重仓基金市值占基金资产净值比,prt_heavilyheldfundtonav,PrtHeavilyHeldFundToNav
短期融资券市值占基金资产净值比,prt_cptonav,PrtCpToNav
